timestamp,side,shares,fill_price,commission,spread_cost
2025-11-24 09:49:00-05:00,BUY,16,597.7644054016899,0.008,0.9561047851562501
2025-11-24 09:50:00-05:00,SELL,16,596.9212287325529,0.008,0.9553919921875
2025-11-24 09:52:00-05:00,SELL,16,597.9858766611533,0.008,0.9570959960937501
2025-11-24 09:54:00-05:00,BUY,32,598.2690899442722,0.016,1.9138240234375001
2025-11-24 09:54:00-05:00,SELL,16,597.8709247041653,0.008,0.9569120117187501
2025-11-24 09:56:00-05:00,SELL,16,598.2008319395336,0.008,0.9574400390625001
2025-11-24 09:57:00-05:00,BUY,16,598.6991036429665,0.008,0.9575998046875001
2025-11-24 09:59:00-05:00,SELL,16,598.9705341356075,0.008,0.95867197265625
2025-11-24 10:00:00-05:00,BUY,16,599.8995153041943,0.008,0.95951982421875
2025-11-24 10:05:00-05:00,SELL,16,600.8499132115861,0.008,0.96167998046875
2025-11-24 10:06:00-05:00,BUY,16,601.1000490763688,0.008,0.9614400390625001
2025-11-24 10:07:00-05:00,BUY,16,600.4798475782378,0.008,0.9604480468750001
2025-11-24 10:08:00-05:00,SELL,16,599.9601948268735,0.008,0.96025595703125
2025-11-24 10:09:00-05:00,BUY,16,599.9996462804627,0.008,0.95967998046875
2025-11-24 10:10:00-05:00,SELL,16,599.5008751176349,0.008,0.95952080078125
2025-11-24 10:11:00-05:00,BUY,16,599.3424451654911,0.008,0.95862880859375
2025-11-24 10:12:00-05:00,SELL,32,599.4903805652984,0.016,1.9190080078125
2025-11-24 10:13:00-05:00,BUY,16,599.9646614942421,0.008,0.9596240234375001
2025-11-24 10:14:00-05:00,SELL,16,600.1801533220654,0.008,0.9606080078125
2025-11-24 10:15:00-05:00,BUY,16,600.6795600315147,0.008,0.96076748046875
2025-11-24 10:19:00-05:00,BUY,16,599.8794891089406,0.008,0.9594877929687501
2025-11-24 10:20:00-05:00,SELL,32,599.8402396530739,0.016,1.9201279296875
2025-11-24 10:21:00-05:00,BUY,16,600.5198389132719,0.008,0.96051201171875
2025-11-24 10:24:00-05:00,BUY,16,599.9296156525481,0.008,0.95956796875
2025-11-24 10:25:00-05:00,SELL,16,599.3504125242525,0.008,0.9592799804687501
2025-11-24 10:27:00-05:00,SELL,16,600.1801533220654,0.008,0.9606080078125
2025-11-24 10:28:00-05:00,BUY,16,600.7398828391691,0.008,0.96086396484375
2025-11-24 10:34:00-05:00,SELL,16,600.7900576543647,0.008,0.9615841796875001
2025-11-24 10:36:00-05:00,BUY,16,601.4501411604683,0.008,0.9620000000000001
2025-11-24 10:37:00-05:00,BUY,16,601.2400492767246,0.008,0.96166396484375
2025-11-24 10:38:00-05:00,SELL,16,601.1348525104894,0.008,0.96213603515625
2025-11-24 10:39:00-05:00,SELL,16,601.5996025404137,0.008,0.9628798828125
2025-11-24 10:40:00-05:00,BUY,32,601.8402856350751,0.016,1.9252480468750002
2025-11-24 10:40:00-05:00,SELL,16,601.4397436617999,0.008,0.9626240234375001
2025-11-24 10:44:00-05:00,BUY,16,602.1103339936333,0.008,0.96305595703125
2025-11-24 10:45:00-05:00,SELL,32,602.0994971176974,0.016,1.9273599609375
2025-11-24 10:46:00-05:00,BUY,32,602.1203470912601,0.016,1.9261439453125
2025-11-24 10:46:00-05:00,SELL,16,601.7196187290524,0.008,0.96307197265625
2025-11-24 10:48:00-05:00,BUY,16,602.170351523921,0.008,0.963151953125
2025-11-24 10:49:00-05:00,SELL,16,601.9195643569981,0.008,0.9633919921875
2025-11-24 10:52:00-05:00,BUY,16,601.8246554339015,0.008,0.9625990234375
2025-11-24 10:53:00-05:00,SELL,16,601.6496347085294,0.008,0.9629599609375
2025-11-24 10:54:00-05:00,BUY,16,601.8402856350751,0.008,0.9626240234375001
2025-11-24 10:56:00-05:00,SELL,32,601.4397436617999,0.016,1.9252480468750002
2025-11-24 10:57:00-05:00,BUY,16,601.8002332445678,0.008,0.9625599609375001
2025-11-24 10:58:00-05:00,BUY,16,601.5001455931292,0.008,0.9620799804687501
2025-11-24 10:59:00-05:00,SELL,16,601.299775620754,0.008,0.9624
2025-11-24 11:00:00-05:00,SELL,16,601.5797117028457,0.008,0.962848046875
2025-11-24 11:01:00-05:00,BUY,16,602.1901945527546,0.008,0.96318369140625
2025-11-24 11:02:00-05:00,SELL,16,602.2094458578738,0.008,0.96385595703125
2025-11-24 11:03:00-05:00,BUY,16,602.7806009798984,0.008,0.96412802734375
2025-11-24 11:09:00-05:00,SELL,16,603.1791546967324,0.008,0.9654080078125
2025-11-24 11:10:00-05:00,BUY,32,603.270754319827,0.016,1.9298240234375001
2025-11-24 11:10:00-05:00,SELL,16,602.8692603286105,0.008,0.9649120117187501
2025-11-24 11:15:00-05:00,BUY,16,603.550815776012,0.008,0.9653599609375001
2025-11-24 11:16:00-05:00,SELL,16,603.3990521770853,0.008,0.9657599609375
2025-11-24 11:19:00-05:00,BUY,16,603.8209251900435,0.008,0.9657919921875
2025-11-24 11:20:00-05:00,SELL,16,603.4390779115779,0.008,0.9658240234375001
2025-11-24 11:22:00-05:00,SELL,16,603.5989978050309,0.008,0.9660799804687501
2025-11-24 11:23:00-05:00,BUY,16,603.9509733482457,0.008,0.9660000000000001
2025-11-24 11:25:00-05:00,BUY,16,603.8008989947897,0.008,0.9657599609375
2025-11-24 11:26:00-05:00,SELL,16,603.3875813873221,0.008,0.9657416015625
2025-11-24 11:27:00-05:00,SELL,16,603.5989978050309,0.008,0.9660799804687501
2025-11-24 11:28:00-05:00,BUY,16,604.0009777809066,0.008,0.9660799804687501
2025-11-24 11:29:00-05:00,BUY,16,603.7508945621288,0.008,0.96567998046875
2025-11-24 11:30:00-05:00,SELL,32,603.5390202181311,0.016,1.93196796875
2025-11-24 11:31:00-05:00,BUY,32,603.6108333062997,0.016,1.9309119140625002
2025-11-24 11:31:00-05:00,SELL,16,603.2091129827628,0.008,0.9654559570312501
2025-11-24 11:32:00-05:00,BUY,16,603.3307718501147,0.008,0.9650080078125001
2025-11-24 11:33:00-05:00,SELL,32,603.1191771098327,0.016,1.9306240234375
2025-11-24 11:35:00-05:00,BUY,32,603.4508069106902,0.016,1.9304000000000001
2025-11-24 11:35:00-05:00,SELL,16,603.0491930893098,0.008,0.9652000000000001
2025-11-24 11:36:00-05:00,SELL,16,603.2091129827628,0.008,0.9654559570312501
2025-11-24 11:37:00-05:00,BUY,16,603.5008113433511,0.008,0.9652799804687501
2025-11-24 11:41:00-05:00,SELL,16,603.5590330853775,0.008,0.9660160156250001
2025-11-24 11:42:00-05:00,BUY,16,604.0609953111943,0.008,0.9661759765625001
2025-11-24 11:45:00-05:00,SELL,16,603.8988857395298,0.008,0.9665599609375001
2025-11-24 11:46:00-05:00,BUY,16,604.1510521343625,0.008,0.96632001953125
2025-11-24 11:53:00-05:00,SELL,16,603.6990621412625,0.008,0.9662401367187501
2025-11-24 11:54:00-05:00,BUY,32,603.9009689155848,0.016,1.9318400390625001
2025-11-24 11:54:00-05:00,SELL,16,603.4990554984777,0.008,0.9659200195312501
2025-11-24 11:55:00-05:00,BUY,16,603.590074445366,0.008,0.9654227539062501
2025-11-24 11:56:00-05:00,SELL,16,603.1990455343005,0.008,0.96543984375
2025-11-24 11:57:00-05:00,BUY,16,603.2117136771127,0.008,0.964817578125
2025-11-24 11:58:00-05:00,SELL,16,602.713611473899,0.008,0.964662890625
2025-11-24 11:59:00-05:00,SELL,16,602.8992186146407,0.008,0.9649599609375
2025-11-24 12:01:00-05:00,BUY,16,603.6558922456205,0.008,0.9655280273437501
2025-11-24 12:02:00-05:00,BUY,16,603.3407849477417,0.008,0.9650240234375
2025-11-24 12:03:00-05:00,SELL,16,602.769257007218,0.008,0.9647519531250001
2025-11-24 12:07:00-05:00,SELL,16,603.0191737884403,0.008,0.965151953125
2025-11-24 12:08:00-05:00,BUY,16,603.3107456548611,0.008,0.9649759765625
