timestamp,side,shares,fill_price,commission,spread_cost
2025-11-26 14:31:00-05:00,SELL,8,615.518064338666,0.004,0.49254799804687505
2025-11-26 14:32:00-05:00,BUY,8,615.7869107127344,0.004,0.49249599609375
2025-11-26 15:51:00-05:00,BUY,8,614.6866368858666,0.004,0.491616015625
2025-11-26 15:53:00-05:00,SELL,8,614.7032828722427,0.004,0.49189599609375
2025-11-28 09:33:00-05:00,SELL,8,616.5328037819837,0.004,0.493360009765625
2025-11-28 09:35:00-05:00,BUY,8,616.9872482840387,0.004,0.49345600585937505
2025-11-28 09:36:00-05:00,SELL,8,616.8126961347497,0.004,0.493583984375
2025-11-28 09:38:00-05:00,BUY,8,617.1372523231362,0.004,0.4935759765625
2025-11-28 10:52:00-05:00,SELL,8,617.2826004313816,0.004,0.49396000976562504
2025-11-28 10:55:00-05:00,BUY,8,617.4573464122643,0.004,0.49383198242187504
2025-11-28 11:08:00-05:00,SELL,8,617.602520990691,0.004,0.494216015625
2025-11-28 11:10:00-05:00,BUY,8,617.9024743931594,0.004,0.49418798828125005
2025-11-28 11:26:00-05:00,BUY,8,616.7271680208905,0.004,0.493247998046875
2025-11-28 11:28:00-05:00,SELL,8,616.4229092698121,0.004,0.49327207031250003
2025-11-28 12:56:00-05:00,SELL,8,618.1923268511305,0.004,0.49468798828125005
